0,1,2,3,4,5,6
0.007938976326661422,0.007937768262546786,0.007940421356518547,0.9523546083862969,0.007944015985833348,0.007946177385687809,0.007938032296455138
0.014302124396586884,0.014375567495143585,0.014319574084332773,0.014312518955882907,0.5555894707501341,0.01434586875388777,0.3727548755640321
0.011920645661079492,0.011932809607725211,0.01193670522197735,0.4285298668760337,0.5117835151034571,0.011944498304581903,0.011951959225145322
0.0575240972976667,0.0034089154349565293,0.0034059687221126575,0.9254564612713782,0.0034014293358440692,0.003401696928723372,0.0034014310093183424
0.04761906444772216,0.7140762484259938,0.04770616361711728,0.04768501646522717,0.047619985110881204,0.047619061346654785,0.04767446058640346
0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288
0.02041273226450999,0.020417707691602015,0.02042547873220757,0.877497295006341,0.020409949845738636,0.020416295409838046,0.02042054104976265
0.0204522811442535,0.02045783599975885,0.02042743537960626,0.5923917445370389,0.1670482166110867,0.15881430992188614,0.02040817640636959
0.014404398312747762,0.014337541759459374,0.014309082299320278,0.39758558683229833,0.31317702313930956,0.2318694091535925,0.014316958503272104
0.01590772337225106,0.1295891406118032,0.015914741310470267,0.1257358889969507,0.016047256207527835,0.015884787298173785,0.6809204622028231
0.02051298281884624,0.020416653765557395,0.020421483707581366,0.8773006367914122,0.020504840771585545,0.02043096543527199,0.020412436709745005
0.587357581111657,0.01101112652236385,0.011030341364636929,0.25313971795544377,0.11537517882254765,0.011056511489436044,0.011029542733914672
0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288
0.028571444884363348,0.028571443571203066,0.028599248155458185,0.028885612161587526,0.828081228977521,0.028719581689232693,0.028571440560634077
0.015909910061707572,0.01588977939461778,0.01593236981090827,0.01589933262980948,0.2781927134104937,0.6422597888549058,0.015916105837557485
0.0238095408475739,0.023809539519410044,0.023864649993253554,0.8570705993542027,0.02380953223635944,0.023809537707743866,0.023826600341456422
0.01193810171437314,0.011913749291249616,0.011916008501408063,0.9284529107804806,0.011957613434088604,0.011916126683636006,0.011905489594764054
0.04761905807952439,0.04763546454890354,0.04769085071699403,0.713979399019458,0.04761905273654975,0.0476673704493949,0.04778880444917564
0.020412329037202255,0.020453765431775486,0.020415914665908304,0.8774905918643918,0.020410982917811012,0.02040816593499934,0.020408250147911724
